,Age,Fantasy Points,Opp RYPG,Opp PYPG,Rush Att/G,Rush Yds/G,Rush TDs/G,Tgt/G,Rec/G,Rec Yds/G,Rec TDs/G
68,23.2,23.4,105.25,224.0,11.0,46.0,0.0,2.0,1.0,5.0,0.0
69,25.153000000000002,14.5,98.75,239.0625,9.0,19.0,1.0,2.0,1.0,26.0,0.0
70,24.054000000000002,11.6,136.6875,222.9375,15.0,71.0,0.0,3.0,2.0,31.0,1.0
71,22.051,9.2,77.125,177.4375,17.0,95.0,1.0,7.0,5.0,54.0,0.0
72,23.055999999999997,17.200000000000006,121.125,223.5625,15.0,69.0,1.0,4.0,3.0,17.0,0.0
73,23.122,11.3,97.9375,171.25,5.0,39.0,0.0,5.0,5.0,87.0,1.0
74,23.041,14.5,91.3125,216.375,16.0,49.0,0.0,0.0,0.0,0.0,0.0
75,27.144000000000002,8.0,99.5625,206.625,20.0,98.0,0.0,2.0,1.0,11.0,0.0
76,32.147,13.8,106.0625,225.625,11.0,41.0,1.0,2.0,2.0,8.0,0.0
77,24.06,7.4,109.5,235.8125,14.0,40.0,0.0,3.0,3.0,21.0,0.0
78,23.166,8.600000000000001,98.125,177.75,15.0,47.0,0.0,0.0,0.0,0.0,0.0
79,24.349,8.100000000000001,111.5,239.125,14.0,51.0,0.0,7.0,3.0,18.0,1.0
80,24.255,5.6000000000000005,77.5625,226.125,10.0,26.0,0.0,1.0,1.0,5.0,0.0
81,24.233,15.0,124.4375,228.0625,14.0,48.0,0.0,4.0,3.0,18.0,0.0
82,26.274,5.6000000000000005,125.25,218.75,9.0,37.0,1.0,9.0,5.0,30.0,0.0
83,29.278000000000002,9.0,105.25,224.0,12.0,38.0,0.0,0.0,0.0,0.0,0.0
84,25.124000000000002,4.6000000000000005,134.9375,198.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,23.053,12.9,115.375,260.25,8.0,29.0,2.0,12.0,9.0,112.0,1.0
86,23.005,5.9,98.75,239.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,27.361,11.5,76.4375,241.0625,22.0,62.0,1.0,2.0,1.0,3.0,0.0
88,21.078000000000007,9.1,104.75,215.6875,5.0,17.0,0.0,3.0,3.0,20.0,0.0
89,24.044,26.8,134.9375,198.4375,20.0,108.0,0.0,5.0,3.0,39.0,1.0
90,27.354,4.8,77.5625,226.125,16.0,75.0,1.0,8.0,5.0,35.0,0.0
91,30.066,8.8,98.1875,210.0625,7.0,22.0,0.0,3.0,1.0,-1.0,0.0
92,31.285,4.0,104.75,215.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,23.037,10.5,117.875,207.75,16.0,40.0,0.0,7.0,6.0,55.0,0.0
94,22.101,20.9,125.0625,233.3125,10.0,50.0,0.0,9.0,6.0,45.0,0.0
95,27.142,3.6,99.5625,206.625,5.0,36.0,1.0,0.0,0.0,0.0,0.0
96,24.018,10.5,140.3125,253.75,7.0,13.0,1.0,1.0,1.0,6.0,0.0
97,25.250999999999998,4.9,140.375,236.4375,10.0,102.0,2.0,0.0,0.0,0.0,0.0
98,23.31900000000001,8.3,108.125,235.6875,15.0,82.0,0.0,5.0,5.0,25.0,0.0
99,22.193,4.1,109.5,235.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,23.211,4.6000000000000005,111.0625,191.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,27.218000000000004,3.1,125.0625,233.3125,7.0,35.0,0.0,0.0,0.0,0.0,0.0
102,25.237,4.5,98.125,177.75,2.0,7.0,0.0,3.0,2.0,21.0,0.0
103,23.318,17.0,120.6875,236.875,5.0,26.0,0.0,0.0,0.0,0.0,0.0
104,22.226999999999997,3.0,77.8125,213.625,7.0,8.0,0.0,5.0,4.0,35.0,0.0
105,21.219,17.8,87.0625,217.9375,18.0,106.0,1.0,6.0,2.0,22.0,0.0
106,22.204,8.8,136.6875,222.9375,15.0,71.0,0.0,0.0,0.0,0.0,0.0
107,25.156,27.6,97.9375,171.25,15.0,64.0,0.0,13.0,9.0,102.0,0.0
108,24.23,3.5,120.6875,236.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,26.295,6.2,77.125,177.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,35.125,4.9,124.4375,228.0625,9.0,61.0,0.0,0.0,0.0,0.0,0.0
111,24.000999999999998,2.4000000000000004,77.8125,213.625,7.0,51.0,0.0,5.0,3.0,28.0,0.0
112,29.246,2.9000000000000004,106.0625,225.625,4.0,20.0,0.0,2.0,2.0,-3.0,0.0
113,25.093000000000004,9.2,120.6875,236.875,15.0,62.0,2.0,0.0,0.0,0.0,0.0
114,24.201,3.4000000000000004,102.8125,260.75,19.0,69.0,0.0,0.0,0.0,0.0,0.0
115,33.179,6.5,96.75,228.4375,26.0,96.0,1.0,3.0,2.0,70.0,0.0
116,28.241,1.9,117.875,207.75,11.0,42.0,0.0,0.0,0.0,0.0,0.0
117,27.31900000000001,1.8,115.375,260.25,3.0,9.0,0.0,0.0,0.0,0.0,0.0
118,26.112,1.7000000000000002,136.6875,222.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,23.134,15.0,117.375,258.0625,31.0,135.0,2.0,6.0,5.0,57.0,0.0
120,22.263,1.4,76.4375,241.0625,3.0,21.0,0.0,0.0,0.0,0.0,0.0
121,26.271,9.9,111.5,239.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,28.221999999999998,5.1,102.8125,260.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,26.225,11.9,111.0625,191.8125,5.0,18.0,0.0,9.0,4.0,38.0,1.0
124,22.288,0.9,102.8125,260.75,1.0,6.0,0.0,0.0,0.0,0.0,0.0
125,27.017,12.9,140.3125,253.75,4.0,17.0,1.0,6.0,5.0,15.0,0.0
126,23.053,3.0,108.125,235.6875,5.0,25.0,0.0,4.0,3.0,16.0,0.0
127,21.308000000000003,7.0,109.5,235.8125,5.0,19.0,0.0,9.0,7.0,33.0,0.0
128,30.178,10.2,98.1875,210.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,27.19,1.8,98.1875,210.0625,6.0,31.0,0.0,0.0,0.0,0.0,0.0
130,29.324,16.5,140.375,236.4375,12.0,60.0,0.0,2.0,1.0,5.0,0.0
131,22.156,4.5,125.25,218.75,4.0,24.0,0.0,4.0,4.0,24.0,0.0
132,25.055999999999997,0.5,117.875,207.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,22.108,20.4,140.3125,253.75,9.0,43.5,0.0,12.0,10.0,73.5,0.0
134,23.063000000000002,15.3,108.125,235.6875,16.0,73.5,1.0,5.0,4.0,13.0,0.0
135,33.186,24.0,117.875,207.75,18.5,58.0,0.5,3.0,2.5,50.0,0.0
136,24.051,24.1,98.1875,210.0625,19.5,75.0,1.5,4.0,3.0,35.0,0.5
137,24.006999999999998,19.4,87.0625,217.9375,6.5,37.5,0.0,2.5,1.5,14.0,0.0
138,21.085,12.0,111.5,239.125,6.5,30.0,0.0,4.5,4.0,21.5,0.0
139,28.0,23.3,124.4375,228.0625,19.0,52.5,1.0,1.5,1.0,5.0,0.0
140,23.206999999999997,13.2,117.375,258.0625,11.0,92.0,0.5,3.0,2.0,13.0,0.0
141,21.226,20.200000000000006,77.5625,226.125,14.5,67.0,0.5,11.0,8.0,51.0,0.0
142,25.163,15.4,125.25,218.75,12.0,46.0,0.5,10.0,7.5,70.0,1.0
143,29.32800000000001,7.3000000000000025,115.375,260.25,8.5,33.0,0.0,4.0,3.0,39.5,0.5
144,24.028000000000002,14.9,106.0625,225.625,8.0,24.0,0.5,2.5,2.0,30.5,0.0
145,29.285,12.7,117.375,258.0625,13.0,43.0,0.0,1.0,1.0,16.0,0.0
146,23.06,26.5,125.0625,233.3125,10.5,37.5,1.0,9.0,7.5,82.5,0.5
147,32.154,16.1,140.375,236.4375,14.5,53.0,1.0,2.0,2.0,5.5,0.0
148,26.305,17.1,98.75,239.0625,3.0,13.5,0.0,3.5,2.0,7.5,0.0
149,23.142,12.0,120.6875,236.875,19.5,76.0,1.5,5.5,5.0,52.5,0.0
150,23.325,15.1,134.9375,198.4375,14.5,58.5,0.0,4.5,4.0,29.0,0.0
151,24.261999999999997,5.7,111.0625,191.8125,14.0,41.0,0.0,0.5,0.5,2.5,0.0
152,23.325,9.0,96.75,228.4375,5.5,28.0,0.5,3.0,2.5,27.5,0.0
153,30.185,14.1,98.125,177.75,1.0,3.5,0.5,1.0,0.5,15.0,0.0
154,24.237,16.6,96.75,228.4375,3.5,14.0,0.0,0.5,0.5,1.0,0.0
155,23.059,8.3,134.9375,198.4375,4.5,16.5,0.0,2.5,2.0,16.5,0.0
156,22.211,12.3,77.125,177.4375,11.5,49.5,0.5,0.0,0.0,0.0,0.0
157,23.218000000000004,5.4,105.25,224.0,5.0,17.0,0.0,1.0,0.5,3.5,0.0
158,31.291999999999998,7.5,111.5,239.125,4.0,19.0,0.0,0.5,0.5,-1.5,0.0
159,23.129,8.600000000000001,125.25,218.75,8.0,58.0,0.0,4.0,4.0,54.0,0.5
160,23.048000000000002,16.4,104.75,215.6875,17.0,62.0,0.0,0.5,0.5,2.5,0.5
161,24.355999999999998,12.0,99.5625,206.625,12.0,54.5,0.0,6.0,2.5,15.5,0.5
162,29.253,4.3,140.375,236.4375,5.5,22.0,0.0,1.5,1.5,-1.5,0.0
163,25.131,4.2,98.1875,210.0625,6.0,23.0,0.0,0.0,0.0,0.0,0.0
164,23.295,5.2,109.5,235.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,26.232,12.6,105.25,224.0,4.5,14.5,0.0,8.5,5.5,55.5,0.5
166,25.255,18.1,115.375,260.25,11.0,68.5,1.0,1.5,1.0,2.0,0.0
167,24.209,3.3000000000000003,91.3125,216.375,17.5,45.5,0.0,1.0,0.5,3.5,0.0
168,25.16,11.7,76.4375,241.0625,12.5,63.0,0.5,3.0,2.5,22.0,0.0
169,27.197,3.9,98.125,177.75,4.5,18.5,0.0,2.5,0.5,3.5,0.0
170,26.281,14.1,77.8125,213.625,11.0,42.5,0.5,5.5,3.0,16.5,0.0
171,21.331999999999997,3.0,96.75,228.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,23.173000000000002,5.5,109.5,235.8125,15.5,53.0,0.0,2.0,1.5,6.0,0.0
173,27.361,5.5,111.0625,191.8125,15.0,58.5,0.5,4.5,3.0,18.0,0.0
174,23.357,2.5,77.5625,226.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,24.061,2.0,77.125,177.4375,14.5,89.0,0.0,2.0,1.5,17.5,0.5
176,24.066999999999997,3.0,102.8125,260.75,12.0,50.5,0.0,2.5,2.5,12.0,0.0
177,21.315,6.8,102.8125,260.75,4.5,13.0,0.5,5.0,4.0,15.5,0.0
178,29.24,1.8,120.6875,236.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,27.338,2.2,117.875,207.75,2.5,32.5,0.0,3.5,3.0,31.5,0.5
180,25.244,9.5,109.5,235.8125,3.5,19.0,0.0,2.5,1.5,15.0,0.0
181,26.22300000000001,4.6,125.25,218.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,27.149,2.2,121.125,223.5625,6.0,36.0,0.5,0.0,0.0,0.0,0.0
183,35.132,1.2000000000000002,136.6875,222.9375,9.0,43.0,0.0,0.5,0.5,9.5,0.0
184,23.085,1.6,97.9375,171.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,26.278000000000002,1.5,99.5625,206.625,2.0,6.5,0.0,3.5,3.0,28.0,0.0
186,26.119,6.9,77.125,177.4375,1.5,8.5,0.0,0.0,0.0,0.0,0.0
187,22.163,1.0,77.8125,213.625,2.5,14.5,0.0,4.5,4.5,19.5,0.0
188,27.326,1.0,125.0625,233.3125,5.5,13.5,0.0,0.0,0.0,0.0,0.0
189,27.151,13.6,121.125,223.5625,17.0,83.0,0.0,2.0,1.5,6.5,0.0
190,27.225,9.8,140.3125,253.75,5.0,33.0,0.0,0.0,0.0,0.0,0.0
191,24.362,4.300000000000002,124.4375,228.0625,2.5,8.5,0.0,3.0,0.5,4.0,0.0
192,31.186,0.8,77.5625,226.125,1.0,4.0,0.0,0.0,0.0,0.0,0.0
193,27.026999999999997,16.1,106.0625,225.625,5.0,12.5,1.0,6.5,5.0,25.5,0.0
194,22.267,0.6000000000000001,124.4375,228.0625,2.5,17.5,0.0,0.0,0.0,0.0,0.0
195,22.233,0.5,87.0625,217.9375,8.5,19.0,0.0,2.5,2.0,17.5,0.0
196,25.063000000000002,0.5,99.5625,206.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,25.256,0.30000000000000004,117.875,207.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,23.07,32.0,105.25,224.0,16.0,91.33333333333333,0.6666666666666666,6.0,3.6666666666666665,12.333333333333334,0.0
199,23.066999999999997,38.6,121.125,223.5625,12.333333333333334,47.0,0.6666666666666666,12.666666666666666,10.0,96.33333333333333,0.3333333333333333
200,32.161,17.200000000000006,115.375,260.25,16.0,56.666666666666664,1.0,2.6666666666666665,2.3333333333333335,11.0,0.0
201,23.055999999999997,25.0,106.0625,225.625,17.333333333333332,56.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333
202,23.225,17.200000000000006,140.375,236.4375,8.0,28.0,0.0,1.6666666666666667,0.6666666666666666,2.0,0.0
203,22.276999999999997,22.5,136.6875,222.9375,2.3333333333333335,13.666666666666666,0.0,0.0,0.0,0.0,0.0
204,25.17,25.4,104.75,215.6875,13.0,57.333333333333336,0.6666666666666666,8.0,5.666666666666667,48.0,0.6666666666666666
205,25.22300000000001,26.4,134.9375,198.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,24.055,23.6,98.125,177.75,20.666666666666668,85.0,1.3333333333333333,4.666666666666667,3.6666666666666665,40.333333333333336,0.3333333333333333
207,28.01,14.2,136.6875,222.9375,20.333333333333332,67.66666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,5.0,0.0
208,26.288,18.700000000000006,108.125,235.6875,11.333333333333334,38.666666666666664,0.3333333333333333,5.0,3.3333333333333335,21.0,0.3333333333333333
209,25.107,9.6,99.5625,206.625,7.333333333333333,28.333333333333332,1.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.0
210,26.311999999999998,23.6,125.0625,233.3125,6.0,29.333333333333332,0.3333333333333333,5.333333333333333,3.0,13.333333333333334,0.0
211,24.06900000000001,14.9,117.375,258.0625,11.0,66.0,0.0,1.3333333333333333,1.0,11.666666666666666,0.3333333333333333
212,22.219,12.7,117.375,258.0625,12.0,50.666666666666664,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.0
213,23.302,14.7,97.9375,171.25,2.0,14.0,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.0
214,21.092,12.1,87.0625,217.9375,9.666666666666666,53.666666666666664,0.0,4.0,3.3333333333333335,17.333333333333332,0.0
215,23.066,26.9,120.6875,236.875,4.666666666666667,28.666666666666668,0.0,2.6666666666666665,2.3333333333333335,16.0,0.0
216,24.363000000000003,23.5,124.4375,228.0625,10.333333333333334,51.0,0.0,6.333333333333333,3.6666666666666665,25.666666666666668,0.3333333333333333
217,25.166999999999998,9.2,140.3125,253.75,13.333333333333334,53.0,0.3333333333333333,3.0,2.3333333333333335,19.333333333333332,0.3333333333333333
218,27.158,4.9,96.75,228.4375,14.666666666666666,58.666666666666664,0.0,3.3333333333333335,2.6666666666666665,18.0,0.3333333333333333
219,22.24,4.9,134.9375,198.4375,6.666666666666667,14.333333333333334,0.0,1.6666666666666667,1.3333333333333333,11.666666666666666,0.0
220,21.233,19.0,76.4375,241.0625,15.333333333333334,72.0,0.6666666666666666,9.0,7.0,45.666666666666664,0.0
221,26.239,27.20000000000001,140.375,236.4375,4.333333333333333,22.0,0.0,6.666666666666667,4.666666666666667,41.666666666666664,0.6666666666666666
222,24.035,11.0,91.3125,216.375,11.333333333333334,38.666666666666664,0.6666666666666666,3.0,2.3333333333333335,22.333333333333332,0.0
223,35.139,12.7,111.5,239.125,8.0,32.666666666666664,0.0,0.3333333333333333,0.3333333333333333,6.333333333333333,0.0
224,23.214000000000002,8.600000000000001,98.1875,210.0625,10.666666666666666,91.33333333333333,0.3333333333333333,3.0,2.3333333333333335,17.666666666666668,0.0
225,24.244,6.9,99.5625,206.625,5.666666666666667,28.0,0.3333333333333333,2.0,1.3333333333333333,12.333333333333334,0.0
226,23.019000000000002,12.3,140.3125,253.75,3.0,15.333333333333334,0.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.0
227,27.156,3.1,96.75,228.4375,5.333333333333333,28.333333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.0
228,27.034000000000002,5.7,91.3125,216.375,5.333333333333333,10.666666666666666,1.0,5.666666666666667,4.333333333333333,23.333333333333332,0.3333333333333333
229,23.255,4.0,124.4375,228.0625,3.0,13.666666666666666,0.0,1.0,1.0,4.666666666666667,0.0
230,21.058000000000003,3.3000000000000003,77.8125,213.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,23.18,2.7,97.9375,171.25,12.0,45.0,0.0,2.3333333333333335,1.6666666666666667,9.333333333333334,0.0
232,29.338,7.2,111.0625,191.8125,10.333333333333334,46.333333333333336,0.0,2.6666666666666665,2.0,26.333333333333332,0.3333333333333333
233,23.136,12.6,104.75,215.6875,6.666666666666667,54.333333333333336,0.0,3.6666666666666665,3.6666666666666665,44.0,0.3333333333333333
234,23.331999999999997,2.5,120.6875,236.875,17.666666666666668,59.333333333333336,0.3333333333333333,3.6666666666666665,3.3333333333333335,26.0,0.0
235,24.215,3.5,77.8125,213.625,14.333333333333334,41.333333333333336,0.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.0
236,24.269000000000002,4.1,102.8125,260.75,15.333333333333334,46.333333333333336,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.0
237,30.08,5.2,117.875,207.75,5.333333333333333,20.333333333333332,0.0,2.3333333333333335,1.6666666666666667,9.333333333333334,0.0
238,26.263,2.7,105.25,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,23.048000000000002,2.0,125.25,218.75,8.666666666666666,26.0,0.0,4.0,3.0,35.666666666666664,0.0
240,23.148000000000003,5.9,77.125,177.4375,18.0,71.0,1.0,5.666666666666667,5.0,46.333333333333336,0.0
241,25.250999999999998,8.4,97.9375,171.25,3.6666666666666665,18.0,0.0,4.0,3.0,26.333333333333332,0.0
242,23.18,1.7000000000000002,87.0625,217.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,24.074,1.6,77.5625,226.125,10.0,40.0,0.0,2.3333333333333335,2.3333333333333335,8.333333333333334,0.0
244,30.191999999999997,1.5,117.875,207.75,7.333333333333333,21.0,0.3333333333333333,2.0,1.3333333333333333,33.333333333333336,0.0
245,29.291999999999998,2.3,98.1875,210.0625,13.333333333333334,51.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,10.666666666666666,0.0
246,31.299,1.2000000000000002,87.0625,217.9375,8.0,28.666666666666668,0.0,1.0,1.0,4.666666666666667,0.0
247,28.155,1.1,140.375,236.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,25.006999999999998,7.6,136.6875,222.9375,2.3333333333333335,8.666666666666666,0.0,2.6666666666666665,1.0,10.666666666666666,0.0
249,29.26,1.1,115.375,260.25,6.666666666666667,29.0,0.0,1.0,1.0,-1.0,0.0
250,21.322,23.8,77.5625,226.125,4.666666666666667,14.666666666666666,0.3333333333333333,5.0,4.333333333333333,18.666666666666668,0.0
251,21.185,4.7,125.0625,233.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,27.149,4.7,87.0625,217.9375,1.3333333333333333,6.666666666666667,0.0,2.3333333333333335,1.6666666666666667,5.0,0.0
253,23.364,3.8,76.4375,241.0625,2.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0
254,27.333000000000002,2.0,121.125,223.5625,4.666666666666667,12.333333333333334,0.0,0.0,0.0,0.0,0.0
255,26.311999999999998,0.6000000000000001,106.0625,225.625,1.0,10.666666666666666,0.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.0
256,26.127,1.9,117.375,258.0625,2.6666666666666665,9.0,0.0,2.3333333333333335,1.6666666666666667,11.333333333333334,0.0
257,26.285,2.7,124.4375,228.0625,3.3333333333333335,8.0,0.0,3.0,2.3333333333333335,18.333333333333332,0.0
258,22.278000000000002,0.4,77.5625,226.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,23.025,0.4,125.25,218.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,23.038,1.9,91.3125,216.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,22.281999999999996,0.30000000000000004,111.5,239.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,25.272,29.6,106.0625,225.625,9.5,42.75,1.0,1.5,1.0,5.25,0.0
263,24.021,13.2,125.25,218.75,11.25,44.25,0.25,1.75,1.25,12.5,0.0
264,23.155,32.5,125.0625,233.3125,15.75,58.0,0.75,6.0,4.5,41.0,0.0
265,29.345,9.9,106.0625,225.625,9.75,41.25,0.0,3.75,2.5,26.25,0.25
266,23.229,17.5,96.75,228.4375,12.25,49.0,0.25,1.25,0.5,1.5,0.0
267,22.075,19.0,140.375,236.4375,9.5,44.75,0.25,2.0,1.5,14.25,0.0
268,23.061999999999998,15.9,111.0625,191.8125,17.75,72.25,0.75,1.25,1.0,14.75,0.25
269,30.087,11.8,99.5625,206.625,5.25,21.25,0.0,3.25,2.0,10.25,0.0
270,24.065,31.3,108.125,235.6875,19.75,84.5,1.0,5.0,3.75,48.5,0.5
271,21.099,9.5,117.875,207.75,9.5,54.0,0.25,3.25,2.75,13.25,0.0
272,25.23,14.5,125.25,218.75,5.25,25.25,0.5,1.0,1.0,5.75,0.0
273,35.146,6.3000000000000025,140.3125,253.75,8.75,34.75,0.0,1.0,0.75,8.75,0.25
274,28.017,8.7,77.125,177.4375,20.75,71.25,1.25,1.25,1.0,3.75,0.0
275,24.075,9.6,124.4375,228.0625,11.25,66.75,0.25,1.5,1.25,11.25,0.25
276,29.299,10.6,134.9375,198.4375,11.0,41.75,0.25,1.25,0.75,9.0,0.0
277,24.041999999999998,7.1000000000000005,115.375,260.25,11.25,39.5,0.5,2.5,2.0,17.5,0.25
278,25.177,20.0,136.6875,222.9375,13.5,69.0,0.5,8.5,6.0,49.75,0.75
279,22.122,17.8,121.125,223.5625,15.333333333333334,90.33333333333333,0.0,8.666666666666666,7.333333333333333,52.333333333333336,0.0
280,23.221,12.6,134.9375,198.4375,10.25,78.25,0.25,3.0,2.5,21.25,0.0
281,24.276,5.6000000000000005,97.9375,171.25,13.5,40.75,0.0,0.75,0.75,3.0,0.0
282,26.295,20.1,104.75,215.6875,14.0,46.75,0.5,4.75,3.25,26.0,0.25
283,23.076999999999998,11.9,77.5625,226.125,18.25,106.5,0.5,5.5,3.75,31.25,0.25
284,28.291,20.3,109.5,235.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,25.005,22.20000000000001,117.375,258.0625,12.25,51.25,0.25,5.5,3.5,31.25,0.5
286,21.24,26.9,98.75,239.0625,14.0,65.0,0.75,8.75,6.75,48.25,0.0
287,27.163,15.9,87.0625,217.9375,7.25,29.0,0.25,0.25,0.25,1.0,0.0
288,24.254,21.0,140.3125,253.75,6.25,25.25,0.25,2.0,1.75,8.75,0.0
289,21.326,12.5,111.5,239.125,4.5,13.5,0.25,6.5,5.5,29.75,0.5
290,30.199,4.3,99.5625,206.625,7.0,19.5,0.25,1.5,1.0,25.0,0.0
291,28.261999999999997,6.6000000000000005,102.8125,260.75,3.75,15.25,0.0,0.0,0.0,0.0,0.0
292,23.309,6.9,105.25,224.0,4.25,26.75,0.25,0.5,0.5,5.5,0.0
293,24.07800000000001,5.8000000000000025,111.5,239.125,9.5,34.0,0.0,1.75,1.75,6.25,0.0
294,25.014,4.7,77.125,177.4375,2.25,9.25,0.0,3.5,1.75,19.25,0.0
295,27.041,10.8,115.375,260.25,6.5,15.5,0.75,4.75,3.75,21.75,0.25
296,28.01,6.3000000000000025,97.9375,171.25,9.75,35.75,0.25,3.0,2.25,12.5,0.0
297,23.186999999999998,6.2,105.25,224.0,11.75,40.5,0.0,1.75,1.25,7.0,0.0
298,26.206,5.1000000000000005,91.3125,216.375,1.5,9.0,0.0,1.25,0.75,3.5,0.0
299,22.225,6.2,124.4375,228.0625,11.0,54.75,0.75,0.25,0.25,1.25,0.0
300,32.168,5.1000000000000005,98.1875,210.0625,17.0,75.0,0.75,3.25,2.5,15.0,0.0
301,25.114,3.9,98.125,177.75,9.25,38.75,0.75,1.25,1.0,3.75,0.0
302,24.250999999999998,14.6,98.125,177.75,5.5,30.75,0.25,2.75,1.75,13.0,0.0
303,23.075,5.4,109.5,235.8125,14.0,68.75,1.25,11.75,8.75,84.0,0.25
304,31.305999999999997,14.2,117.875,207.75,7.75,24.5,0.0,0.75,0.75,3.5,0.0
305,27.353,9.2,76.4375,241.0625,3.6666666666666665,27.333333333333332,0.0,3.0,2.3333333333333335,21.0,0.3333333333333333
306,25.174,4.0,91.3125,216.375,13.5,52.5,0.25,3.0,2.5,21.0,0.25
307,23.143,12.4,136.6875,222.9375,7.0,47.0,0.0,3.5,3.25,40.75,0.5
308,25.25800000000001,4.300000000000002,105.25,224.0,4.0,18.0,0.0,3.75,2.75,33.75,0.0
309,27.166999999999998,11.7,134.9375,198.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,26.180999999999997,1.4,134.9375,198.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,26.27,1.0,77.5625,226.125,1.5,5.5,0.0,0.25,0.25,0.0,0.0
312,27.239,0.9,121.125,223.5625,4.0,25.0,0.0,0.3333333333333333,0.3333333333333333,8.0,0.3333333333333333
313,25.271,6.9,76.4375,241.0625,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0
314,26.291999999999998,0.8,117.375,258.0625,2.75,7.25,0.0,3.0,2.25,16.75,0.0
315,29.253,0.8,125.0625,233.3125,0.75,4.5,0.0,0.0,0.0,0.0,0.0
316,23.035,1.9,102.8125,260.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0
317,33.201,5.2,76.4375,241.0625,18.666666666666668,78.66666666666667,1.0,2.0,1.6666666666666667,33.333333333333336,0.0
318,25.076999999999998,0.6000000000000001,117.375,258.0625,0.25,1.25,0.0,0.0,0.0,0.0,0.0
319,23.026,7.5,91.3125,216.375,4.0,20.25,0.25,1.0,1.0,5.25,0.0
320,24.143,0.4,121.125,223.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,24.357,8.7,98.1875,210.0625,1.25,6.0,0.0,2.75,2.25,13.75,0.0
322,27.156,3.3000000000000003,117.875,207.75,1.25,6.75,0.0,3.0,2.25,8.75,0.0
323,22.289,0.2,140.3125,253.75,0.25,0.75,0.0,0.0,0.0,0.0,0.0
324,22.284000000000002,0.2,77.125,177.4375,2.5,36.5,0.5,0.0,0.0,0.0,0.0
325,23.099,0.1,102.8125,260.75,0.5,2.75,0.0,0.25,0.25,0.0,0.0
326,29.267,0.1,98.1875,210.0625,6.25,24.5,0.0,0.75,0.75,-0.75,0.0
327,24.072,35.5,106.0625,225.625,20.2,83.0,1.4,5.0,3.8,46.0,0.4
328,28.269000000000002,22.3,134.9375,198.4375,5.2,20.6,0.0,0.4,0.4,2.8,0.0
329,25.184,34.0,115.375,260.25,14.6,66.8,0.6,7.6,5.6,52.2,0.6
